team_name,shooter_bin,rebound_bin,half,scaled_rebound_prob,is_imputed
Chicago Blackhawks,6-12 ft,66-72 ft,2nd,0.00029971181556195963,0
Chicago Blackhawks,6-12 ft,72-99 ft,2nd,0.0005994236311239193,0
Chicago Blackhawks,6-12 ft,0-6 ft,Whole,0.011984410110576497,0
Chicago Blackhawks,6-12 ft,12-18 ft,Whole,0.010562530944914878,0
Chicago Blackhawks,6-12 ft,18-24 ft,Whole,0.00457032588962663,0
Chicago Blackhawks,6-12 ft,24-30 ft,Whole,0.0025390699386814613,0
Chicago Blackhawks,6-12 ft,30-36 ft,Whole,0.0026406327362287194,0
Chicago Blackhawks,6-12 ft,36-42 ft,Whole,0.0019296931533979104,0
Chicago Blackhawks,6-12 ft,42-48 ft,Whole,0.0019296931533979104,0
Chicago Blackhawks,6-12 ft,48-54 ft,Whole,0.0022343815460396854,0
Chicago Blackhawks,6-12 ft,54-60 ft,Whole,0.0018281303558506522,0
Chicago Blackhawks,6-12 ft,6-12 ft,Whole,0.06296893447930023,0
Chicago Blackhawks,6-12 ft,60-66 ft,Whole,0.001625004760756135,0
Chicago Blackhawks,6-12 ft,66-72 ft,Whole,0.00030468839264177533,0
Chicago Blackhawks,6-12 ft,72-99 ft,Whole,0.0006093767852835507,0
Chicago Blackhawks,60-66 ft,0-6 ft,1st,0.0028085379553843687,0
Chicago Blackhawks,60-66 ft,12-18 ft,1st,0.014443909484833893,0
Chicago Blackhawks,60-66 ft,18-24 ft,1st,0.006018295618680789,0
Chicago Blackhawks,60-66 ft,24-30 ft,1st,0.005215856202856684,0
Chicago Blackhawks,60-66 ft,30-36 ft,1st,0.0020060985395602632,0
Chicago Blackhawks,60-66 ft,36-42 ft,1st,0.0040121970791205264,0
Chicago Blackhawks,60-66 ft,42-48 ft,1st,0.0036109773712084733,0
Chicago Blackhawks,60-66 ft,48-54 ft,1st,0.004413416787032579,0
Chicago Blackhawks,60-66 ft,54-60 ft,1st,0.0020060985395602632,0
Chicago Blackhawks,60-66 ft,6-12 ft,1st,0.03249879634087626,0
Chicago Blackhawks,60-66 ft,60-66 ft,1st,0.0028085379553843687,0
Chicago Blackhawks,60-66 ft,66-72 ft,1st,0.0004012197079120526,0
Chicago Blackhawks,60-66 ft,72-99 ft,1st,0.0004012197079120526,0
Chicago Blackhawks,60-66 ft,0-6 ft,2nd,0.0010094455259932224,0
Chicago Blackhawks,60-66 ft,12-18 ft,2nd,0.005191434133679429,0
Chicago Blackhawks,60-66 ft,18-24 ft,2nd,0.002163097555699762,0
Chicago Blackhawks,60-66 ft,24-30 ft,2nd,0.0018746845482731271,0
Chicago Blackhawks,60-66 ft,30-36 ft,2nd,0.0007210325185665874,0
Chicago Blackhawks,60-66 ft,36-42 ft,2nd,0.0014420650371331748,0
Chicago Blackhawks,60-66 ft,42-48 ft,2nd,0.0012978585334198572,0
Chicago Blackhawks,60-66 ft,48-54 ft,2nd,0.0015862715408464921,0
Chicago Blackhawks,60-66 ft,54-60 ft,2nd,0.0007210325185665874,0
Chicago Blackhawks,60-66 ft,6-12 ft,2nd,0.011680726800778715,0
Chicago Blackhawks,60-66 ft,60-66 ft,2nd,0.0010094455259932224,0
Chicago Blackhawks,60-66 ft,66-72 ft,2nd,0.00014420650371331747,0
Chicago Blackhawks,60-66 ft,72-99 ft,2nd,0.00014420650371331747,0
Chicago Blackhawks,60-66 ft,0-6 ft,Whole,0.0018609243857050624,0
Chicago Blackhawks,60-66 ft,12-18 ft,Whole,0.009570468269340321,0
Chicago Blackhawks,60-66 ft,18-24 ft,Whole,0.003987695112225133,0
Chicago Blackhawks,60-66 ft,24-30 ft,Whole,0.0034560024305951157,0
Chicago Blackhawks,60-66 ft,30-36 ft,Whole,0.0013292317040750447,0
Chicago Blackhawks,60-66 ft,36-42 ft,Whole,0.0026584634081500895,0
Chicago Blackhawks,60-66 ft,42-48 ft,Whole,0.0023926170673350803,0
Chicago Blackhawks,60-66 ft,48-54 ft,Whole,0.002924309748965098,0
Chicago Blackhawks,60-66 ft,54-60 ft,Whole,0.0013292317040750447,0
Chicago Blackhawks,60-66 ft,6-12 ft,Whole,0.02153355360601572,0
Chicago Blackhawks,60-66 ft,60-66 ft,Whole,0.0018609243857050624,0
Chicago Blackhawks,60-66 ft,66-72 ft,Whole,0.0002658463408150089,0
Chicago Blackhawks,60-66 ft,72-99 ft,Whole,0.0002658463408150089,0
Chicago Blackhawks,66-72 ft,0-6 ft,1st,0.0004981400614588387,0
Chicago Blackhawks,66-72 ft,12-18 ft,1st,0.002241630276564774,0
Chicago Blackhawks,66-72 ft,18-24 ft,1st,0.0012453501536470965,0
Chicago Blackhawks,66-72 ft,24-30 ft,1st,0.0004981400614588387,0
Chicago Blackhawks,66-72 ft,30-36 ft,1st,0.00024907003072941933,0
Chicago Blackhawks,66-72 ft,36-42 ft,1st,0.0004981400614588387,0
Chicago Blackhawks,66-72 ft,42-48 ft,1st,0.0009962801229176773,0
Chicago Blackhawks,66-72 ft,48-54 ft,1st,0.00024907003072941933,0
Chicago Blackhawks,66-72 ft,54-60 ft,1st,0.0004981400614588387,0
Chicago Blackhawks,66-72 ft,6-12 ft,1st,0.0032379103994824507,0
Chicago Blackhawks,66-72 ft,60-66 ft,1st,0.0004981400614588387,0
Chicago Blackhawks,66-72 ft,66-72 ft,1st,0.00024907003072941933,0
Chicago Blackhawks,66-72 ft,72-99 ft,1st,0.00024907003072941933,0
Chicago Blackhawks,66-72 ft,0-6 ft,2nd,0.004166666666666667,0
Chicago Blackhawks,66-72 ft,12-18 ft,2nd,0.018750000000000003,0
Chicago Blackhawks,66-72 ft,18-24 ft,2nd,0.010416666666666666,0
Chicago Blackhawks,66-72 ft,24-30 ft,2nd,0.004166666666666667,0
Chicago Blackhawks,66-72 ft,30-36 ft,2nd,0.0020833333333333333,0
Chicago Blackhawks,66-72 ft,36-42 ft,2nd,0.004166666666666667,0
Chicago Blackhawks,66-72 ft,42-48 ft,2nd,0.008333333333333333,0
Chicago Blackhawks,66-72 ft,48-54 ft,2nd,0.0020833333333333333,0
Chicago Blackhawks,66-72 ft,54-60 ft,2nd,0.004166666666666667,0
Chicago Blackhawks,66-72 ft,6-12 ft,2nd,0.02708333333333333,0
Chicago Blackhawks,66-72 ft,60-66 ft,2nd,0.004166666666666667,0
Chicago Blackhawks,66-72 ft,66-72 ft,2nd,0.0020833333333333333,0
Chicago Blackhawks,66-72 ft,72-99 ft,2nd,0.0020833333333333333,0
Chicago Blackhawks,66-72 ft,0-6 ft,Whole,0.0024242424242424242,0
Chicago Blackhawks,66-72 ft,12-18 ft,Whole,0.01090909090909091,0
Chicago Blackhawks,66-72 ft,18-24 ft,Whole,0.00606060606060606,0
Chicago Blackhawks,66-72 ft,24-30 ft,Whole,0.0024242424242424242,0
Chicago Blackhawks,66-72 ft,30-36 ft,Whole,0.0012121212121212121,0
Chicago Blackhawks,66-72 ft,36-42 ft,Whole,0.0024242424242424242,0
Chicago Blackhawks,66-72 ft,42-48 ft,Whole,0.0048484848484848485,0
Chicago Blackhawks,66-72 ft,48-54 ft,Whole,0.0012121212121212121,0
Chicago Blackhawks,66-72 ft,54-60 ft,Whole,0.0024242424242424242,0
Chicago Blackhawks,66-72 ft,6-12 ft,Whole,0.015757575757575755,0
Chicago Blackhawks,66-72 ft,60-66 ft,Whole,0.0024242424242424242,0
Chicago Blackhawks,66-72 ft,66-72 ft,Whole,0.0012121212121212121,0
Chicago Blackhawks,66-72 ft,72-99 ft,Whole,0.0012121212121212121,0
Chicago Blackhawks,72-99 ft,0-6 ft,1st,0.004545454545454546,0
Chicago Blackhawks,72-99 ft,12-18 ft,1st,0.0060606060606060615,0
Chicago Blackhawks,72-99 ft,18-24 ft,1st,0.0015151515151515154,0
Chicago Blackhawks,72-99 ft,24-30 ft,1st,0.004545454545454546,0
Chicago Blackhawks,72-99 ft,30-36 ft,1st,0.004545454545454546,0
Chicago Blackhawks,72-99 ft,36-42 ft,1st,0.0060606060606060615,0
Chicago Blackhawks,72-99 ft,42-48 ft,1st,0.004545454545454546,0
Chicago Blackhawks,72-99 ft,48-54 ft,1st,0.0015151515151515154,0
Chicago Blackhawks,72-99 ft,6-12 ft,1st,0.007575757575757576,0
Chicago Blackhawks,72-99 ft,60-66 ft,1st,0.0015151515151515154,0
Chicago Blackhawks,72-99 ft,66-72 ft,1st,0.0015151515151515154,0
Chicago Blackhawks,72-99 ft,72-99 ft,1st,0.0060606060606060615,0
Chicago Blackhawks,72-99 ft,0-6 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,12-18 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,18-24 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,24-30 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,30-36 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,36-42 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,42-48 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,48-54 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,6-12 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,60-66 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,66-72 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,72-99 ft,2nd,0.0,0
Chicago Blackhawks,72-99 ft,0-6 ft,Whole,0.001998001998001998,0
Chicago Blackhawks,72-99 ft,12-18 ft,Whole,0.0026640026640026644,0
Chicago Blackhawks,72-99 ft,18-24 ft,Whole,0.0006660006660006661,0
Chicago Blackhawks,72-99 ft,24-30 ft,Whole,0.001998001998001998,0
Chicago Blackhawks,72-99 ft,30-36 ft,Whole,0.001998001998001998,0
Chicago Blackhawks,72-99 ft,36-42 ft,Whole,0.0026640026640026644,0
Chicago Blackhawks,72-99 ft,42-48 ft,Whole,0.001998001998001998,0
Chicago Blackhawks,72-99 ft,48-54 ft,Whole,0.0006660006660006661,0
Chicago Blackhawks,72-99 ft,6-12 ft,Whole,0.0033300033300033304,0
Chicago Blackhawks,72-99 ft,60-66 ft,Whole,0.0006660006660006661,0
Chicago Blackhawks,72-99 ft,66-72 ft,Whole,0.0006660006660006661,0
Chicago Blackhawks,72-99 ft,72-99 ft,Whole,0.0026640026640026644,0
Colorado Avalanche,0-6 ft,0-6 ft,1st,0.038498463901689706,1
Colorado Avalanche,0-6 ft,12-18 ft,1st,0.004619815668202765,1
Colorado Avalanche,0-6 ft,18-24 ft,1st,0.004619815668202765,1
Colorado Avalanche,0-6 ft,24-30 ft,1st,0.0007699692780337941,1
Colorado Avalanche,0-6 ft,30-36 ft,1st,0.0023099078341013825,1
Colorado Avalanche,0-6 ft,36-42 ft,1st,0.0023099078341013825,1
Colorado Avalanche,0-6 ft,48-54 ft,1st,0.0030798771121351765,1
Colorado Avalanche,0-6 ft,54-60 ft,1st,0.0007699692780337941,1
Colorado Avalanche,0-6 ft,6-12 ft,1st,0.049278033794162825,1
Colorado Avalanche,0-6 ft,60-66 ft,1st,0.0007699692780337941,1
Colorado Avalanche,0-6 ft,72-99 ft,1st,0.0007699692780337941,1
Colorado Avalanche,0-6 ft,0-6 ft,2nd,0.037258890898131405,1
Colorado Avalanche,0-6 ft,12-18 ft,2nd,0.004471066907775768,1
Colorado Avalanche,0-6 ft,18-24 ft,2nd,0.004471066907775768,1
Colorado Avalanche,0-6 ft,24-30 ft,2nd,0.000745177817962628,1
Colorado Avalanche,0-6 ft,30-36 ft,2nd,0.002235533453887884,1
Colorado Avalanche,0-6 ft,36-42 ft,2nd,0.002235533453887884,1
Colorado Avalanche,0-6 ft,48-54 ft,2nd,0.002980711271850512,1
Colorado Avalanche,0-6 ft,54-60 ft,2nd,0.000745177817962628,1
Colorado Avalanche,0-6 ft,6-12 ft,2nd,0.047691380349608195,1
Colorado Avalanche,0-6 ft,60-66 ft,2nd,0.000745177817962628,1
Colorado Avalanche,0-6 ft,72-99 ft,2nd,0.000745177817962628,1
Colorado Avalanche,0-6 ft,0-6 ft,Whole,0.05091185410334346,0
Colorado Avalanche,0-6 ft,12-18 ft,Whole,0.006109422492401215,0
Colorado Avalanche,0-6 ft,18-24 ft,Whole,0.006109422492401215,0
Colorado Avalanche,0-6 ft,24-30 ft,Whole,0.001018237082066869,0
Colorado Avalanche,0-6 ft,30-36 ft,Whole,0.0030547112462006075,0
Colorado Avalanche,0-6 ft,36-42 ft,Whole,0.0030547112462006075,0
Colorado Avalanche,0-6 ft,48-54 ft,Whole,0.004072948328267476,0
Colorado Avalanche,0-6 ft,54-60 ft,Whole,0.001018237082066869,0
Colorado Avalanche,0-6 ft,6-12 ft,Whole,0.06516717325227962,0
Colorado Avalanche,0-6 ft,60-66 ft,Whole,0.001018237082066869,0
Colorado Avalanche,0-6 ft,72-99 ft,Whole,0.001018237082066869,0
Colorado Avalanche,12-18 ft,0-6 ft,1st,0.004302019315188762,0
Colorado Avalanche,12-18 ft,12-18 ft,1st,0.010974539069359088,0
Colorado Avalanche,12-18 ft,18-24 ft,1st,0.005618964003511853,0
Colorado Avalanche,12-18 ft,24-30 ft,1st,0.0021071115013169446,0
Colorado Avalanche,12-18 ft,30-36 ft,1st,0.0018437225636523265,0
Colorado Avalanche,12-18 ft,36-42 ft,1st,0.0016681299385425813,0
Colorado Avalanche,12-18 ft,42-48 ft,1st,0.0015803336259877085,0
Colorado Avalanche,12-18 ft,48-54 ft,1st,0.0014047410008779632,0
Colorado Avalanche,12-18 ft,54-60 ft,1st,0.001141352063213345,0
Colorado Avalanche,12-18 ft,6-12 ft,1st,0.026953467954345917,0
Colorado Avalanche,12-18 ft,60-66 ft,1st,0.0006145741878841089,0
Colorado Avalanche,12-18 ft,66-72 ft,1st,0.0003511852502194908,0
Colorado Avalanche,12-18 ft,72-99 ft,1st,0.0002633889376646181,0
Colorado Avalanche,12-18 ft,0-6 ft,2nd,0.0034358409295802868,0
Colorado Avalanche,12-18 ft,12-18 ft,2nd,0.008764900330561955,0
Colorado Avalanche,12-18 ft,18-24 ft,2nd,0.004487628969247722,0
Colorado Avalanche,12-18 ft,24-30 ft,2nd,0.0016828608634678955,0
Colorado Avalanche,12-18 ft,30-36 ft,2nd,0.0014725032555344085,0
Colorado Avalanche,12-18 ft,36-42 ft,2nd,0.0013322648502454174,0
Colorado Avalanche,12-18 ft,42-48 ft,2nd,0.0012621456476009216,0
Colorado Avalanche,12-18 ft,48-54 ft,2nd,0.0011219072423119304,0
Colorado Avalanche,12-18 ft,54-60 ft,2nd,0.0009115496343784433,0
Colorado Avalanche,12-18 ft,6-12 ft,2nd,0.021526595211860164,0
Colorado Avalanche,12-18 ft,60-66 ft,2nd,0.0004908344185114695,0
Colorado Avalanche,12-18 ft,66-72 ft,2nd,0.0002804768105779826,0
Colorado Avalanche,12-18 ft,72-99 ft,2nd,0.00021035760793348694,0
Colorado Avalanche,12-18 ft,0-6 ft,Whole,0.003820449988861662,0
Colorado Avalanche,12-18 ft,12-18 ft,Whole,0.009746045889953219,0
Colorado Avalanche,12-18 ft,18-24 ft,Whole,0.004989975495656048,0
Colorado Avalanche,12-18 ft,24-30 ft,Whole,0.001871240810871018,0
Colorado Avalanche,12-18 ft,30-36 ft,Whole,0.0016373357095121406,0
Colorado Avalanche,12-18 ft,36-42 ft,Whole,0.0014813989752728892,0
Colorado Avalanche,12-18 ft,42-48 ft,Whole,0.0014034306081532634,0
Colorado Avalanche,12-18 ft,48-54 ft,Whole,0.001247493873914012,0
Colorado Avalanche,12-18 ft,54-60 ft,Whole,0.0010135887725551346,0
Colorado Avalanche,12-18 ft,6-12 ft,Whole,0.023936288705725107,0
Colorado Avalanche,12-18 ft,60-66 ft,Whole,0.0005457785698373802,0
Colorado Avalanche,12-18 ft,66-72 ft,Whole,0.000311873468478503,0
Colorado Avalanche,12-18 ft,72-99 ft,Whole,0.00023390510135887726,0
Colorado Avalanche,18-24 ft,0-6 ft,1st,0.0025882352941176473,0
Colorado Avalanche,18-24 ft,12-18 ft,1st,0.006823529411764707,0
Colorado Avalanche,18-24 ft,18-24 ft,1st,0.0035294117647058825,0
Colorado Avalanche,18-24 ft,24-30 ft,1st,0.0014901960784313726,0
Colorado Avalanche,18-24 ft,30-36 ft,1st,0.0007058823529411765,0
Colorado Avalanche,18-24 ft,36-42 ft,1st,0.0017254901960784314,0
Colorado Avalanche,18-24 ft,42-48 ft,1st,0.0010980392156862745,0
Colorado Avalanche,18-24 ft,48-54 ft,1st,0.0010980392156862745,0
Colorado Avalanche,18-24 ft,54-60 ft,1st,0.0013333333333333333,0
Colorado Avalanche,18-24 ft,6-12 ft,1st,0.01803921568627451,0
Colorado Avalanche,18-24 ft,60-66 ft,1st,0.000784313725490196,0
Colorado Avalanche,18-24 ft,66-72 ft,1st,0.00023529411764705883,0
Colorado Avalanche,18-24 ft,72-99 ft,1st,0.0005490196078431372,0
Colorado Avalanche,18-24 ft,0-6 ft,2nd,0.004749055585536968,0
Colorado Avalanche,18-24 ft,12-18 ft,2nd,0.012520237452779278,0
Colorado Avalanche,18-24 ft,18-24 ft,2nd,0.006475984889368592,0
Colorado Avalanche,18-24 ft,24-30 ft,2nd,0.0027343047310667387,0
Colorado Avalanche,18-24 ft,30-36 ft,2nd,0.0012951969778737184,0
Colorado Avalanche,18-24 ft,36-42 ft,2nd,0.003166037057024645,0
Colorado Avalanche,18-24 ft,42-48 ft,2nd,0.0020147508544702286,0
Colorado Avalanche,18-24 ft,48-54 ft,2nd,0.0020147508544702286,0
Colorado Avalanche,18-24 ft,54-60 ft,2nd,0.002446483180428135,0
Colorado Avalanche,18-24 ft,6-12 ft,2nd,0.03309947832343947,0
Colorado Avalanche,18-24 ft,60-66 ft,2nd,0.0014391077531930203,0
Colorado Avalanche,18-24 ft,66-72 ft,2nd,0.0004317323259579061,0
Colorado Avalanche,18-24 ft,72-99 ft,2nd,0.0010073754272351143,0
Colorado Avalanche,18-24 ft,0-6 ft,Whole,0.003715170278637771,0
Colorado Avalanche,18-24 ft,12-18 ft,Whole,0.009794539825499578,0
Colorado Avalanche,18-24 ft,18-24 ft,Whole,0.005066141289051506,0
Colorado Avalanche,18-24 ft,24-30 ft,Whole,0.0021390374331550803,0
Colorado Avalanche,18-24 ft,30-36 ft,Whole,0.0010132282578103012,0
Colorado Avalanche,18-24 ft,36-42 ft,Whole,0.002476780185758514,0
Colorado Avalanche,18-24 ft,42-48 ft,Whole,0.0015761328454826906,0
Colorado Avalanche,18-24 ft,48-54 ft,Whole,0.0015761328454826906,0
Colorado Avalanche,18-24 ft,54-60 ft,Whole,0.0019138755980861245,0
Colorado Avalanche,18-24 ft,6-12 ft,Whole,0.02589361103292992,0
Colorado Avalanche,18-24 ft,60-66 ft,Whole,0.001125809175344779,0
Colorado Avalanche,18-24 ft,66-72 ft,Whole,0.0003377427526034337,0
Colorado Avalanche,18-24 ft,72-99 ft,Whole,0.0007880664227413453,0
Colorado Avalanche,24-30 ft,0-6 ft,1st,0.004604651162790697,0
Colorado Avalanche,24-30 ft,12-18 ft,1st,0.015689922480620153,0
Colorado Avalanche,24-30 ft,18-24 ft,1st,0.006821705426356589,0
Colorado Avalanche,24-30 ft,24-30 ft,1st,0.006992248062015504,0
Colorado Avalanche,24-30 ft,30-36 ft,1st,0.003922480620155038,0
Colorado Avalanche,24-30 ft,36-42 ft,1st,0.0023875968992248062,0
Colorado Avalanche,24-30 ft,42-48 ft,1st,0.0023875968992248062,0
Colorado Avalanche,24-30 ft,48-54 ft,1st,0.001875968992248062,0
Colorado Avalanche,24-30 ft,54-60 ft,1st,0.001875968992248062,0
Colorado Avalanche,24-30 ft,6-12 ft,1st,0.035984496124031005,0
Colorado Avalanche,24-30 ft,60-66 ft,1st,0.0011937984496124031,0
Colorado Avalanche,24-30 ft,66-72 ft,1st,0.0006821705426356589,0
Colorado Avalanche,24-30 ft,72-99 ft,1st,0.0008527131782945736,0
Colorado Avalanche,24-30 ft,0-6 ft,2nd,0.0018493150684931506,0
Colorado Avalanche,24-30 ft,12-18 ft,2nd,0.006301369863013698,0
Colorado Avalanche,24-30 ft,18-24 ft,2nd,0.0027397260273972603,0
Colorado Avalanche,24-30 ft,24-30 ft,2nd,0.0028082191780821916,0
Colorado Avalanche,24-30 ft,30-36 ft,2nd,0.0015753424657534245,0
Colorado Avalanche,24-30 ft,36-42 ft,2nd,0.0009589041095890411,0
Colorado Avalanche,24-30 ft,42-48 ft,2nd,0.0009589041095890411,0
Colorado Avalanche,24-30 ft,48-54 ft,2nd,0.0007534246575342465,0
Colorado Avalanche,24-30 ft,54-60 ft,2nd,0.0007534246575342465,0
Colorado Avalanche,24-30 ft,6-12 ft,2nd,0.014452054794520547,0
Colorado Avalanche,24-30 ft,60-66 ft,2nd,0.00047945205479452054,0
Colorado Avalanche,24-30 ft,66-72 ft,2nd,0.000273972602739726,0
Colorado Avalanche,24-30 ft,72-99 ft,2nd,0.00034246575342465754,0
Colorado Avalanche,24-30 ft,0-6 ft,Whole,0.003141818181818182,0
Colorado Avalanche,24-30 ft,12-18 ft,Whole,0.010705454545454546,0
Colorado Avalanche,24-30 ft,18-24 ft,Whole,0.004654545454545455,0
Colorado Avalanche,24-30 ft,24-30 ft,Whole,0.004770909090909091,0
Colorado Avalanche,24-30 ft,30-36 ft,Whole,0.0026763636363636364,0
Colorado Avalanche,24-30 ft,36-42 ft,Whole,0.001629090909090909,0
Colorado Avalanche,24-30 ft,42-48 ft,Whole,0.001629090909090909,0
Colorado Avalanche,24-30 ft,48-54 ft,Whole,0.0012799999999999999,0
Colorado Avalanche,24-30 ft,54-60 ft,Whole,0.0012799999999999999,0
Colorado Avalanche,24-30 ft,6-12 ft,Whole,0.02455272727272727,0
Colorado Avalanche,24-30 ft,60-66 ft,Whole,0.0008145454545454545,0
Colorado Avalanche,24-30 ft,66-72 ft,Whole,0.0004654545454545455,0
Colorado Avalanche,24-30 ft,72-99 ft,Whole,0.0005818181818181818,0
Colorado Avalanche,30-36 ft,0-6 ft,1st,0.0037312746990166346,0
Colorado Avalanche,30-36 ft,12-18 ft,1st,0.010421836228287842,0
Colorado Avalanche,30-36 ft,18-24 ft,1st,0.0055325797261281135,0
Colorado Avalanche,30-36 ft,24-30 ft,1st,0.0029592868302545723,0
Colorado Avalanche,30-36 ft,30-36 ft,1st,0.0029592868302545723,0
Colorado Avalanche,30-36 ft,36-42 ft,1st,0.0014153110927304475,0
Colorado Avalanche,30-36 ft,42-48 ft,1st,0.002701957540667218,0
Colorado Avalanche,30-36 ft,48-54 ft,1st,0.0018013050271114789,0
Colorado Avalanche,30-36 ft,54-60 ft,1st,0.0009006525135557394,0
Colorado Avalanche,30-36 ft,6-12 ft,1st,0.023030971418068192,0
Colorado Avalanche,30-36 ft,60-66 ft,1st,0.002830622185460895,0
Colorado Avalanche,30-36 ft,66-72 ft,1st,0.00038599393438103115,0
Colorado Avalanche,30-36 ft,72-99 ft,1st,0.0011579818031430935,0
Colorado Avalanche,30-36 ft,0-6 ft,2nd,0.0009594706368899917,0
Colorado Avalanche,30-36 ft,12-18 ft,2nd,0.0026799007444168734,0
Colorado Avalanche,30-36 ft,18-24 ft,2nd,0.0014226633581472291,0
Colorado Avalanche,30-36 ft,24-30 ft,2nd,0.00076095947063689,0
Colorado Avalanche,30-36 ft,30-36 ft,2nd,0.00076095947063689,0
Colorado Avalanche,30-36 ft,36-42 ft,2nd,0.0003639371381306865,0
Colorado Avalanche,30-36 ft,42-48 ft,2nd,0.0006947890818858561,0
Colorado Avalanche,30-36 ft,48-54 ft,2nd,0.00046319272125723744,0
Colorado Avalanche,30-36 ft,54-60 ft,2nd,0.00023159636062861872,0
Colorado Avalanche,30-36 ft,6-12 ft,2nd,0.005922249793217535,0
Colorado Avalanche,30-36 ft,60-66 ft,2nd,0.000727874276261373,0
Colorado Avalanche,30-36 ft,66-72 ft,2nd,9.925558312655087e-05,0
Colorado Avalanche,30-36 ft,72-99 ft,2nd,0.00029776674937965266,0
Colorado Avalanche,30-36 ft,0-6 ft,Whole,0.0022724304557920853,0
Colorado Avalanche,30-36 ft,12-18 ft,Whole,0.006347133342039963,0
Colorado Avalanche,30-36 ft,18-24 ft,Whole,0.0033694658482434367,0
Colorado Avalanche,30-36 ft,24-30 ft,Whole,0.0018022724304557918,0
Colorado Avalanche,30-36 ft,30-36 ft,Whole,0.0018022724304557918,0
Colorado Avalanche,30-36 ft,36-42 ft,Whole,0.0008619563797832048,0
Colorado Avalanche,30-36 ft,42-48 ft,Whole,0.0016455530886770272,0
Colorado Avalanche,30-36 ft,48-54 ft,Whole,0.0010970353924513517,0
Colorado Avalanche,30-36 ft,54-60 ft,Whole,0.0005485176962256758,0
Colorado Avalanche,30-36 ft,6-12 ft,Whole,0.014026381089199425,0
Colorado Avalanche,30-36 ft,60-66 ft,Whole,0.0017239127595664095,0
Colorado Avalanche,30-36 ft,66-72 ft,Whole,0.00023507901266814677,0
Colorado Avalanche,30-36 ft,72-99 ft,Whole,0.0007052370380044404,0
Colorado Avalanche,36-42 ft,0-6 ft,1st,0.0032128514056224897,0
Colorado Avalanche,36-42 ft,12-18 ft,1st,0.009638554216867469,0
Colorado Avalanche,36-42 ft,18-24 ft,1st,0.005220883534136546,0
Colorado Avalanche,36-42 ft,24-30 ft,1st,0.0049531459170013385,0
Colorado Avalanche,36-42 ft,30-36 ft,1st,0.002677376171352075,0
Colorado Avalanche,36-42 ft,36-42 ft,1st,0.0013386880856760374,0
Colorado Avalanche,36-42 ft,42-48 ft,1st,0.0018741633199464524,0
Colorado Avalanche,36-42 ft,48-54 ft,1st,0.002008032128514056,0
Colorado Avalanche,36-42 ft,54-60 ft,1st,0.002677376171352075,0
Colorado Avalanche,36-42 ft,6-12 ft,1st,0.019544846050870146,0
Colorado Avalanche,36-42 ft,60-66 ft,1st,0.0012048192771084336,0
Colorado Avalanche,36-42 ft,66-72 ft,1st,0.000535475234270415,0
Colorado Avalanche,36-42 ft,72-99 ft,1st,0.0006693440428380187,0
Colorado Avalanche,36-42 ft,0-6 ft,2nd,0.0024096385542168672,0
Colorado Avalanche,36-42 ft,12-18 ft,2nd,0.007228915662650602,0
Colorado Avalanche,36-42 ft,18-24 ft,2nd,0.003915662650602409,0
Colorado Avalanche,36-42 ft,24-30 ft,2nd,0.003714859437751004,0
Colorado Avalanche,36-42 ft,30-36 ft,2nd,0.002008032128514056,0
Colorado Avalanche,36-42 ft,36-42 ft,2nd,0.001004016064257028,0
Colorado Avalanche,36-42 ft,42-48 ft,2nd,0.0014056224899598392,0
Colorado Avalanche,36-42 ft,48-54 ft,2nd,0.001506024096385542,0
Colorado Avalanche,36-42 ft,54-60 ft,2nd,0.002008032128514056,0
Colorado Avalanche,36-42 ft,6-12 ft,2nd,0.01465863453815261,0
Colorado Avalanche,36-42 ft,60-66 ft,2nd,0.0009036144578313252,0
Colorado Avalanche,36-42 ft,66-72 ft,2nd,0.00040160642570281126,0
Colorado Avalanche,36-42 ft,72-99 ft,2nd,0.000502008032128514,0
Colorado Avalanche,36-42 ft,0-6 ft,Whole,0.002784471218206158,0
Colorado Avalanche,36-42 ft,12-18 ft,Whole,0.008353413654618475,0
Colorado Avalanche,36-42 ft,18-24 ft,Whole,0.004524765729585007,0
Colorado Avalanche,36-42 ft,24-30 ft,Whole,0.0042927264614011605,0
Colorado Avalanche,36-42 ft,30-36 ft,Whole,0.002320392681838465,0
Colorado Avalanche,36-42 ft,36-42 ft,Whole,0.0011601963409192326,0
Colorado Avalanche,36-42 ft,42-48 ft,Whole,0.0016242748772869256,0
Colorado Avalanche,36-42 ft,48-54 ft,Whole,0.0017402945113788486,0
Colorado Avalanche,36-42 ft,54-60 ft,Whole,0.002320392681838465,0
Colorado Avalanche,36-42 ft,6-12 ft,Whole,0.016938866577420792,0
