teamCode,dist_bin,primary_goal_prob,rebound_creation_prob,secondary_xg_yield
VAN,27-30 ft,0.0666666666666666,0.0333333333333333,0.1918460044918295
VAN,30-33 ft,0.040983606557377,0.081967213114754,0.1798510150158017
VAN,33-36 ft,0.0252100840336134,0.0756302521008403,0.1758227303880538
VAN,36-39 ft,0.0272727272727272,0.0818181818181818,0.1892109722076919
VAN,39-42 ft,0.0097087378640776,0.0776699029126213,0.1821118261802267
VAN,42-45 ft,0.02,0.04,0.174613015840555
VAN,45-48 ft,0.0329670329670329,0.0219780219780219,0.1631306481548726
VAN,48-51 ft,0.0490196078431372,0.0392156862745098,0.184222685479716
VAN,51-54 ft,0.0188679245283018,0.0094339622641509,0.17079010909642
VAN,54-57 ft,0.0223880597014925,0.0597014925373134,0.1845545286144094
VAN,57-60 ft,0.0112359550561797,0.0561797752808988,0.1765286798608058
VAN,60-63 ft,0.0166666666666666,0.05,0.1719082293681414
VAN,63-66 ft,0.0483870967741935,0.0483870967741935,0.1767669198125004
VAN,66-69 ft,0.0256410256410256,0.0,0.1536475609914699
VGK,0-6 ft,0.1363636363636363,0.2954545454545454,0.2442211456007594
VGK,6-9 ft,0.1590909090909091,0.1193181818181818,0.2244653060670102
VGK,9-12 ft,0.1176470588235294,0.0823529411764705,0.2149921337034213
VGK,12-15 ft,0.1136363636363636,0.053030303030303,0.2085985634944435
VGK,15-18 ft,0.1212121212121212,0.053030303030303,0.1955342241988078
VGK,18-21 ft,0.0878378378378378,0.1216216216216216,0.1911699597523295
VGK,21-24 ft,0.072463768115942,0.0434782608695652,0.1959841844069211
VGK,24-27 ft,0.0769230769230769,0.0419580419580419,0.1955305279462044
VGK,27-30 ft,0.0615384615384615,0.0615384615384615,0.1918460044918295
VGK,30-33 ft,0.0833333333333333,0.075,0.1798510150158017
VGK,33-36 ft,0.024793388429752,0.024793388429752,0.1758227303880538
VGK,36-39 ft,0.05,0.05,0.1892109722076919
VGK,39-42 ft,0.040650406504065,0.073170731707317,0.1821118261802267
VGK,42-45 ft,0.057471264367816,0.0459770114942528,0.174613015840555
VGK,45-48 ft,0.024793388429752,0.0413223140495867,0.1631306481548726
VGK,48-51 ft,0.016,0.064,0.184222685479716
VGK,51-54 ft,0.0080645161290322,0.0564516129032258,0.17079010909642
VGK,54-57 ft,0.0075187969924812,0.0601503759398496,0.1845545286144094
VGK,57-60 ft,0.0,0.0596026490066225,0.1765286798608058
VGK,60-63 ft,0.0198019801980198,0.0495049504950495,0.1719082293681414
VGK,63-66 ft,0.0,0.0483870967741935,0.1767669198125004
VGK,66-69 ft,0.0,0.0,0.1536475609914699
WPG,0-6 ft,0.238095238095238,0.0952380952380952,0.2442211456007594
WPG,6-9 ft,0.1,0.1142857142857142,0.2244653060670102
WPG,9-12 ft,0.0804597701149425,0.1034482758620689,0.2149921337034213
WPG,12-15 ft,0.0753424657534246,0.1301369863013698,0.2085985634944435
WPG,15-18 ft,0.0434782608695652,0.0683229813664596,0.1955342241988078
WPG,18-21 ft,0.086092715231788,0.0794701986754966,0.1911699597523295
WPG,21-24 ft,0.065040650406504,0.056910569105691,0.1959841844069211
WPG,24-27 ft,0.0775193798449612,0.0697674418604651,0.1955305279462044
WPG,27-30 ft,0.0826446280991735,0.0495867768595041,0.1918460044918295
WPG,30-33 ft,0.063953488372093,0.0348837209302325,0.1798510150158017
WPG,33-36 ft,0.056910569105691,0.040650406504065,0.1758227303880538
WPG,36-39 ft,0.0169491525423728,0.0677966101694915,0.1892109722076919
WPG,39-42 ft,0.009090909090909,0.0636363636363636,0.1821118261802267
WPG,42-45 ft,0.0588235294117647,0.0294117647058823,0.174613015840555
WPG,45-48 ft,0.0,0.056338028169014,0.1631306481548726
WPG,48-51 ft,0.0202020202020202,0.0707070707070707,0.184222685479716
WPG,51-54 ft,0.0092592592592592,0.0462962962962962,0.17079010909642
WPG,54-57 ft,0.0209790209790209,0.0419580419580419,0.1845545286144094
WPG,57-60 ft,0.0163934426229508,0.0491803278688524,0.1765286798608058
WPG,60-63 ft,0.032258064516129,0.032258064516129,0.1719082293681414
WPG,63-66 ft,0.027027027027027,0.0405405405405405,0.1767669198125004
WPG,66-69 ft,0.0,0.0681818181818181,0.1536475609914699
WSH,0-6 ft,0.1687898089171974,0.1560509554140127,0.2442211456007594
WSH,6-9 ft,0.1428571428571428,0.2071428571428571,0.2244653060670102
WSH,9-12 ft,0.0909090909090909,0.109090909090909,0.2149921337034213
WSH,12-15 ft,0.1098265895953757,0.0693641618497109,0.2085985634944435
WSH,15-18 ft,0.0820895522388059,0.0746268656716417,0.1955342241988078
WSH,18-21 ft,0.104,0.056,0.1911699597523295
WSH,21-24 ft,0.1176470588235294,0.0941176470588235,0.1959841844069211
WSH,24-27 ft,0.088235294117647,0.0686274509803921,0.1955305279462044
WSH,27-30 ft,0.0826446280991735,0.0578512396694214,0.1918460044918295
WSH,30-33 ft,0.0817610062893081,0.0628930817610062,0.1798510150158017
WSH,33-36 ft,0.0434782608695652,0.0797101449275362,0.1758227303880538
WSH,36-39 ft,0.0352112676056338,0.0492957746478873,0.1892109722076919
WSH,39-42 ft,0.0266666666666666,0.04,0.1821118261802267
WSH,42-45 ft,0.0743801652892562,0.0909090909090909,0.174613015840555
WSH,45-48 ft,0.0062893081761006,0.0691823899371069,0.1631306481548726
WSH,48-51 ft,0.0,0.0555555555555555,0.184222685479716
WSH,51-54 ft,0.0,0.0495049504950495,0.17079010909642
WSH,54-57 ft,0.0084033613445378,0.0756302521008403,0.1845545286144094
WSH,57-60 ft,0.0,0.0642201834862385,0.1765286798608058
WSH,60-63 ft,0.0,0.0172413793103448,0.1719082293681414
WSH,63-66 ft,0.0,0.0188679245283018,0.1767669198125004
WSH,66-69 ft,0.0068906115417743,0.0482342807924203,0.1536475609914699
